ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3632688,HK726701,11/02/2004 03:10:13 PM,013XX W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2222,22,21.0,71.0,06,1168713.0,1847067.0,2004,02/28/2018 03:56:25 PM,41.735871432,-87.657482838,"(41.735871432, -87.657482838)"
3606678,HK698934,10/20/2004 07:30:00 AM,018XX W 35TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,922,9,11.0,59.0,05,1164719.0,1881498.0,2004,02/28/2018 03:56:25 PM,41.830439671,-87.671143977,"(41.830439671, -87.671143977)"
3694742,HK763479,11/20/2004 05:40:00 PM,051XX S FEDERAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,232,2,3.0,40.0,18,1176575.0,1870930.0,2004,02/28/2018 03:56:25 PM,41.801181128,-87.627962486,"(41.801181128, -87.627962486)"
3730662,HK838696,12/31/2004 10:00:00 PM,002XX N CANAL ST,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,False,False,1212,12,42.0,28.0,26,1173085.0,1901830.0,2004,02/28/2018 03:56:25 PM,41.886051144,-87.639846458,"(41.886051144, -87.639846458)"
3695260,HK797853,12/07/2004 08:00:00 PM,055XX N MANGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1622,16,45.0,11.0,08B,1136871.0,1936444.0,2004,02/10/2018 03:50:01 PM,41.981761785,-87.772001386,"(41.981761785, -87.772001386)"
3680517,HK779204,11/12/2004 12:01:00 AM,020XX W CERMAK RD,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,1223,12,25.0,31.0,10,1163211.0,1889404.0,2004,02/28/2018 03:56:25 PM,41.85216632,-87.676455032,"(41.85216632, -87.676455032)"
3739444,HL104859,01/03/2005 06:09:04 PM,004XX W 79TH ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,621,6,17.0,69.0,08B,1174802.0,1852545.0,2005,02/28/2018 03:56:25 PM,41.750770383,-87.635012172,"(41.750770383, -87.635012172)"
3755169,HK775884,11/27/2004 03:20:00 PM,103XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,True,False,2232,22,34.0,73.0,18,1170807.0,1836426.0,2004,02/28/2018 03:56:25 PM,41.70662559,-87.650120579,"(41.70662559, -87.650120579)"
3631105,HK721832,10/31/2004 09:00:00 AM,051XX W NELSON ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2521,25,31.0,19.0,08A,1141558.0,1919792.0,2004,02/28/2018 03:56:25 PM,41.935981651,-87.755176876,"(41.935981651, -87.755176876)"
3989672,HL342232,05/07/2005 11:40:00 PM,007XX W 61ST PL,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,True,False,711,7,16.0,68.0,14,1172461.0,1864091.0,2005,02/28/2018 03:56:25 PM,41.782505821,-87.643251242,"(41.782505821, -87.643251242)"
3994589,HL347879,05/04/2005 08:00:00 AM,071XX S PERRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731,7,6.0,69.0,07,1176636.0,1857577.0,2005,02/28/2018 03:56:25 PM,41.764537732,-87.628140396,"(41.764537732, -87.628140396)"
3924792,HL298354,04/15/2005 08:00:00 PM,081XX S COLES AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,422,4,7.0,46.0,06,1198234.0,1851602.0,2005,02/28/2018 03:56:25 PM,41.747628763,-87.549179095,"(41.747628763, -87.549179095)"
3870315,HL246337,03/20/2005 10:10:00 PM,071XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,False,731,7,6.0,69.0,14,1176589.0,1857611.0,2005,02/28/2018 03:56:25 PM,41.764632089,-87.628311641,"(41.764632089, -87.628311641)"
3995445,HL345173,05/08/2005 10:30:00 AM,009XX N RUSH ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1833,18,42.0,8.0,06,1176475.0,1907007.0,2005,02/28/2018 03:56:25 PM,41.900181244,-87.627241312,"(41.900181244, -87.627241312)"
3861397,HL234303,03/13/2005 03:00:00 PM,019XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,1014,10,24.0,29.0,08B,1151363.0,1890110.0,2005,09/07/2021 03:41:02 PM,41.854344145,-87.719922244,"(41.854344145, -87.719922244)"
4027969,HL374627,05/23/2005 06:25:00 PM,008XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,1121,11,27.0,23.0,06,1154891.0,1905271.0,2005,02/28/2018 03:56:25 PM,41.895877613,-87.706566627,"(41.895877613, -87.706566627)"
3833290,HL200314,02/24/2005 08:05:00 PM,064XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,ATHLETIC CLUB,True,False,2512,25,36.0,19.0,26,1133118.0,1915251.0,2005,02/28/2018 03:56:25 PM,41.923672617,-87.786301606,"(41.923672617, -87.786301606)"
3929654,HL293741,04/14/2005 12:35:00 AM,081XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,True,631,6,8.0,44.0,14,1183650.0,1851221.0,2005,02/28/2018 03:56:25 PM,41.74693555,-87.60263035,"(41.74693555, -87.60263035)"
3960042,HL327061,04/30/2005 09:00:00 AM,001XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1512,15,29.0,25.0,08B,1137137.0,1900494.0,2005,02/28/2018 03:56:25 PM,41.883106296,-87.771888909,"(41.883106296, -87.771888909)"
3941599,HL309077,04/21/2005 01:24:29 PM,007XX W 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,622,6,21.0,71.0,14,1172885.0,1850511.0,2005,09/07/2021 03:41:02 PM,41.745231305,-87.642096837,"(41.745231305, -87.642096837)"
3880880,HL253828,03/25/2005 01:20:00 AM,053XX W WINNEMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1623,16,45.0,11.0,08B,1139758.0,1933070.0,2005,02/28/2018 03:56:25 PM,41.972450843,-87.761466498,"(41.972450843, -87.761466498)"
3920441,HL293835,04/14/2005 03:13:19 AM,003XX E 75TH ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,False,False,623,6,6.0,69.0,08B,1179484.0,1855350.0,2005,02/28/2018 03:56:25 PM,41.758362057,-87.617769699,"(41.758362057, -87.617769699)"
3862096,HL237710,03/16/2005 12:45:00 PM,062XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,313,3,20.0,42.0,06,1182638.0,1863740.0,2005,02/28/2018 03:56:25 PM,41.78131246,-87.605950633,"(41.78131246, -87.605950633)"
3936407,HL303428,04/18/2005 06:30:00 PM,001XX W 35TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,True,False,925,9,3.0,34.0,24,1175739.0,1881773.0,2005,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
4018549,HL374979,05/23/2005 02:30:00 PM,041XX N MEADE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1624,16,38.0,15.0,05,1134944.0,1926945.0,2005,02/10/2018 03:50:01 PM,41.955730064,-87.779314373,"(41.955730064, -87.779314373)"
4030131,HL383091,05/18/2005 06:00:00 PM,005XX W ADDISON ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2331,19,46.0,6.0,06,1171643.0,1924502.0,2005,02/28/2018 03:56:25 PM,41.94829609,-87.644473018,"(41.94829609, -87.644473018)"
3966501,HL240567,03/17/2005 07:35:00 PM,020XX N CENTRAL PARK AVE,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,True,False,1413,14,26.0,22.0,16,1152044.0,1913483.0,2005,02/28/2018 03:56:25 PM,41.918468706,-87.716806326,"(41.918468706, -87.716806326)"
4164700,HL426403,06/17/2005 11:20:00 AM,095XX S LOOMIS ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2213,22,21.0,73.0,18,1168701.0,1841563.0,2005,02/28/2018 03:56:25 PM,41.720767904,-87.65768508,"(41.720767904, -87.65768508)"
4234552,HL543754,08/11/2005 11:47:00 PM,048XX W ARMITAGE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,True,False,2522,25,31.0,19.0,06,1143132.0,1912844.0,2005,02/28/2018 03:56:25 PM,41.916886364,-87.749566061,"(41.916886364, -87.749566061)"
4124282,HL463147,07/05/2005 06:30:00 AM,051XX S LECLAIRE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,814,8,23.0,56.0,14,1143229.0,1870144.0,2005,02/28/2018 03:56:25 PM,41.799710045,-87.750275026,"(41.799710045, -87.750275026)"
4047319,HL397002,06/03/2005 01:30:00 PM,079XX S PAXTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,414,4,8.0,46.0,08B,1192241.0,1852855.0,2005,02/28/2018 03:56:25 PM,41.751214876,-87.571098146,"(41.751214876, -87.571098146)"
4171157,HL502650,07/22/2005 06:00:00 PM,035XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1913,19,47.0,5.0,06,1160406.0,1923536.0,2005,02/28/2018 03:56:25 PM,41.945885725,-87.685804645,"(41.945885725, -87.685804645)"
4112464,HL449596,05/01/2005 12:00:00 PM,033XX N BROADWAY,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2331,19,44.0,6.0,06,1171664.0,1922225.0,2005,02/28/2018 03:56:25 PM,41.942047457,-87.644463093,"(41.942047457, -87.644463093)"
4219638,HL545618,08/11/2005 10:00:00 AM,080XX S DREXEL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,631,6,8.0,44.0,07,1183626.0,1851983.0,2005,02/28/2018 03:56:25 PM,41.749027117,-87.602694582,"(41.749027117, -87.602694582)"
4289592,HL602889,09/10/2005 02:00:00 AM,021XX W ROSCOE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1913,19,32.0,5.0,07,1161554.0,1922558.0,2005,02/28/2018 03:56:25 PM,41.943178162,-87.681612327,"(41.943178162, -87.681612327)"
4211077,HL525703,08/03/2005 01:29:59 PM,028XX N HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,1932,19,44.0,6.0,26,1170448.0,1918975.0,2005,02/28/2018 03:56:25 PM,41.933156048,-87.649027738,"(41.933156048, -87.649027738)"
4202588,HL529706,08/05/2005 10:00:00 AM,017XX W GARFIELD BLVD,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,True,False,932,9,16.0,61.0,02,1165788.0,1868223.0,2005,02/10/2018 03:50:01 PM,41.793988896,-87.667599102,"(41.793988896, -87.667599102)"
4268821,HL500437,07/22/2005 11:23:38 AM,005XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1533,15,24.0,25.0,18,1144476.0,1897150.0,2005,02/28/2018 03:56:25 PM,41.873795037,-87.745023531,"(41.873795037, -87.745023531)"
4428563,HL724936,11/08/2005 09:00:00 PM,030XX W PALMER BLVD,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1414,14,35.0,22.0,06,1155663.0,1914611.0,2005,02/28/2018 03:56:25 PM,41.921491866,-87.70347933,"(41.921491866, -87.70347933)"
4348065,HL645600,09/30/2005 08:15:00 PM,002XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,15,29.0,25.0,08B,1139005.0,1901053.0,2005,02/28/2018 03:56:25 PM,41.884606524,-87.765015813,"(41.884606524, -87.765015813)"
4347696,HL640988,09/27/2005 12:00:00 AM,074XX N CLAREMONT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2411,24,49.0,2.0,06,1159381.0,1949187.0,2005,02/28/2018 03:56:25 PM,42.016294375,-87.688862796,"(42.016294375, -87.688862796)"
4476104,HL775999,12/06/2005 07:00:00 PM,075XX N OAKLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2411,24,49.0,2.0,07,1159680.0,1949907.0,2005,02/10/2018 03:50:01 PM,42.018263891,-87.68774258,"(42.018263891, -87.68774258)"
4349435,HL630044,09/23/2005 05:15:00 AM,031XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,False,False,1414,14,26.0,22.0,14,1155051.0,1915788.0,2005,02/28/2018 03:56:25 PM,41.924733961,-87.70569633,"(41.924733961, -87.70569633)"
4429063,HL722791,11/08/2005 04:00:00 AM,045XX S OAKENWALD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,False,2123,2,4.0,39.0,04A,1185801.0,1875046.0,2005,02/10/2018 03:50:01 PM,41.812262987,-87.593998027,"(41.812262987, -87.593998027)"
4406636,HL701012,10/28/2005 01:00:00 PM,027XX W AINSLIE ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2031,20,40.0,4.0,08A,1157309.0,1932569.0,2005,02/28/2018 03:56:25 PM,41.970736445,-87.696941594,"(41.970736445, -87.696941594)"
4457640,HL755779,11/25/2005 11:45:00 PM,033XX N HALSTED ST,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,False,False,2331,19,44.0,6.0,06,1170328.0,1922582.0,2005,02/28/2018 03:56:25 PM,41.943056436,-87.649362967,"(41.943056436, -87.649362967)"
4505726,HL812443,12/27/2005 12:00:00 AM,021XX W RACE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1313,12,26.0,24.0,14,1161977.0,1903724.0,2005,02/28/2018 03:56:25 PM,41.891487523,-87.680584476,"(41.891487523, -87.680584476)"
4358881,HL655289,09/28/2005 06:00:00 AM,008XX W ADDISON ST,0890,THEFT,FROM BUILDING,OTHER,False,False,2331,19,44.0,6.0,06,1169861.0,1924124.0,2005,02/28/2018 03:56:25 PM,41.947297957,-87.651034295,"(41.947297957, -87.651034295)"
4409034,HL700334,10/27/2005 05:00:00 PM,051XX S HARPER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2132,2,4.0,41.0,05,1187157.0,1871277.0,2005,02/28/2018 03:56:25 PM,41.801888471,-87.589144017,"(41.801888471, -87.589144017)"
4460627,HL759490,04/01/2005 12:00:00 AM,035XX W LEXINGTON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1133,11,24.0,27.0,06,1152860.0,1896473.0,2005,02/28/2018 03:56:25 PM,41.871775462,-87.714259198,"(41.871775462, -87.714259198)"
4458097,HL599371,09/08/2005 02:40:00 PM,060XX S COTTAGE GROVE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,GAS STATION,False,False,2133,2,20.0,42.0,11,1182602.0,1865203.0,2005,02/28/2018 03:56:25 PM,41.7853279,-87.606037247,"(41.7853279, -87.606037247)"
4413197,HL706352,10/31/2005 10:58:18 AM,009XX S AUSTIN BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1513,15,29.0,25.0,08B,1136517.0,1895636.0,2005,02/28/2018 03:56:25 PM,41.869786389,-87.774281815,"(41.869786389, -87.774281815)"
4421213,HL714001,11/03/2005 09:00:00 PM,006XX W DIVISION ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,1822,18,27.0,8.0,08B,1171881.0,1908252.0,2005,02/28/2018 03:56:25 PM,41.903700111,-87.644078325,"(41.903700111, -87.644078325)"
4366976,HL656658,10/05/2005 07:00:00 PM,131XX S CARVER DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,533,5,9.0,54.0,08B,1186850.0,1818609.0,2005,02/28/2018 03:56:25 PM,41.65736912,-87.591933595,"(41.65736912, -87.591933595)"
4337856,HL633996,09/25/2005 03:45:00 AM,024XX S CHRISTIANA AVE,0460,BATTERY,SIMPLE,STREET,False,False,1024,10,22.0,30.0,08B,1154415.0,1887688.0,2005,02/10/2018 03:50:01 PM,41.84763752,-87.708784753,"(41.84763752, -87.708784753)"
4453744,HL751131,11/23/2005 04:19:14 AM,040XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,912,9,12.0,58.0,07,1158367.0,1877548.0,2005,02/28/2018 03:56:25 PM,41.819732387,-87.694557506,"(41.819732387, -87.694557506)"
4574152,HM165410,02/05/2006 08:00:00 PM,076XX S CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,833,8,13.0,65.0,07,1145727.0,1853720.0,2006,02/28/2018 03:56:25 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
4542532,HL754142,11/24/2005 10:55:39 PM,052XX W FULTON ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1523,15,28.0,25.0,18,1141179.0,1901435.0,2005,02/28/2018 03:56:25 PM,41.885614994,-87.757023049,"(41.885614994, -87.757023049)"
4680724,HM276470,04/07/2006 01:09:00 AM,067XX S JUSTINE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,725,7,17.0,67.0,04A,1167164.0,1860064.0,2006,02/28/2018 03:56:25 PM,41.771570236,-87.662786697,"(41.771570236, -87.662786697)"
4679481,HM280032,04/08/2006 10:30:00 PM,048XX S KEDZIE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,821,8,14.0,58.0,04B,1155854.0,1872493.0,2006,02/10/2018 03:50:01 PM,41.805911696,-87.703912126,"(41.805911696, -87.703912126)"
4542041,HM130112,01/17/2006 08:43:14 PM,015XX W TOUHY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2423,24,49.0,1.0,26,1164857.0,1947934.0,2006,02/10/2018 03:50:01 PM,42.012741219,-87.668748564,"(42.012741219, -87.668748564)"
4566072,HM153040,01/29/2006 08:00:00 PM,024XX W ROSEMONT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2413,24,50.0,2.0,06,1158726.0,1941745.0,2006,02/28/2018 03:56:25 PM,41.99588679,-87.69147831,"(41.99588679, -87.69147831)"
4568677,HM155528,01/31/2006 02:32:00 PM,042XX N CALIFORNIA AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,1724,17,33.0,16.0,05,1156951.0,1928112.0,2006,02/28/2018 03:56:25 PM,41.958513476,-87.698379443,"(41.958513476, -87.698379443)"
4577776,HM167979,01/27/2006 07:30:00 PM,102XX S COMMERCIAL AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,OTHER,True,False,431,4,10.0,51.0,07,1197433.0,1837588.0,2006,02/28/2018 03:56:25 PM,41.709193177,-87.552579907,"(41.709193177, -87.552579907)"
4620041,HM144030,01/25/2006 12:40:00 PM,009XX S CICERO AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,False,1533,15,24.0,25.0,18,1144533.0,1895456.0,2006,02/28/2018 03:56:25 PM,41.869145417,-87.744856892,"(41.869145417, -87.744856892)"
4585924,HM173428,07/05/2005 09:00:00 AM,009XX W ADDISON ST,0810,THEFT,OVER $500,RESIDENCE,False,False,2324,19,44.0,6.0,06,1169424.0,1924111.0,2005,02/28/2018 03:56:25 PM,41.947271819,-87.65264096,"(41.947271819, -87.65264096)"
4564020,HM153422,01/30/2006 01:00:00 PM,047XX N BROADWAY,0860,THEFT,RETAIL THEFT,OTHER,False,False,2311,19,48.0,3.0,06,1167664.0,1931512.0,2006,02/28/2018 03:56:25 PM,41.967618619,-87.658896113,"(41.967618619, -87.658896113)"
4553984,HL810094,12/26/2005 12:09:34 PM,076XX S KINGSTON AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,False,421,4,7.0,43.0,18,1194521.0,1854750.0,2005,02/28/2018 03:56:25 PM,41.756359172,-87.562681036,"(41.756359172, -87.562681036)"
4592979,HM183109,02/15/2006 04:45:00 PM,018XX W GREENLEAF AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2424,24,49.0,1.0,14,1162752.0,1946977.0,2006,02/28/2018 03:56:25 PM,42.010159772,-87.676520915,"(42.010159772, -87.676520915)"
4533826,HM119982,01/12/2006 10:00:00 AM,015XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1022,10,24.0,29.0,08B,1155274.0,1892434.0,2006,09/07/2021 03:41:02 PM,41.860643895,-87.705504834,"(41.860643895, -87.705504834)"
4897651,HM415551,06/15/2006 10:05:45 AM,048XX W CONCORD PL,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,RESIDENCE,True,False,2533,25,37.0,25.0,18,1143904.0,1910534.0,2006,02/28/2018 03:56:25 PM,41.910533026,-87.746787748,"(41.910533026, -87.746787748)"
4844084,HM298790,04/18/2006 08:45:00 PM,070XX S STATE ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,322,3,6.0,69.0,18,1177514.0,1857990.0,2006,02/10/2018 03:50:01 PM,41.765651252,-87.624909847,"(41.765651252, -87.624909847)"
4836370,HM448415,06/30/2006 09:00:00 AM,074XX S SOUTH SHORE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,334,3,7.0,43.0,11,1195711.0,1856699.0,2006,02/28/2018 03:56:25 PM,41.761678034,-87.558255664,"(41.761678034, -87.558255664)"
4776999,HM389185,06/02/2006 10:00:00 AM,112XX S VERNON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,531,5,9.0,49.0,06,1181244.0,1830500.0,2006,02/10/2018 03:50:01 PM,41.690130261,-87.612082557,"(41.690130261, -87.612082557)"
4808586,HM418172,05/25/2006 08:00:00 AM,088XX S SAGINAW AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,423,4,7.0,46.0,11,1195412.0,1846945.0,2006,02/28/2018 03:56:25 PM,41.734919682,-87.559672944,"(41.734919682, -87.559672944)"
4756597,HM368504,05/23/2006 12:00:00 AM,021XX W HADDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1312,12,32.0,24.0,07,1161859.0,1907624.0,2006,02/28/2018 03:56:25 PM,41.902191896,-87.680908917,"(41.902191896, -87.680908917)"
4942178,HM556849,08/23/2006 06:01:32 AM,088XX S HOUSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,424,4,10.0,46.0,08B,1198059.0,1846850.0,2006,09/07/2021 03:41:02 PM,41.734593292,-87.549978837,"(41.734593292, -87.549978837)"
4863254,HM461948,07/08/2006 04:35:00 AM,047XX W WASHINGTON BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,TAXICAB,False,False,1113,11,28.0,25.0,04B,1144709.0,1900080.0,2006,02/10/2018 03:50:01 PM,41.881830928,-87.744094202,"(41.881830928, -87.744094202)"
4737501,HM346407,05/08/2006 06:00:00 AM,0000X E HUBBARD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOTEL/MOTEL,False,False,1834,18,42.0,8.0,11,1176559.0,1903327.0,2006,02/10/2018 03:50:01 PM,41.890081244,-87.62704405,"(41.890081244, -87.62704405)"
4877256,HM491345,07/22/2006 05:00:00 AM,038XX W 70TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,833,8,13.0,65.0,26,1151982.0,1857578.0,2006,02/28/2018 03:56:25 PM,41.765059592,-87.718504486,"(41.765059592, -87.718504486)"
4802135,HM409378,06/12/2006 01:30:00 PM,071XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,732,7,6.0,68.0,08B,1173864.0,1857557.0,2006,02/28/2018 03:56:25 PM,41.764544763,-87.638301058,"(41.764544763, -87.638301058)"
4939228,HM553792,08/21/2006 03:58:17 PM,049XX W VAN BUREN ST,0810,THEFT,OVER $500,RESIDENCE,False,False,1533,15,24.0,25.0,06,1143730.0,1897563.0,2006,02/28/2018 03:56:25 PM,41.874942359,-87.747752173,"(41.874942359, -87.747752173)"
4922440,HM538140,08/13/2006 05:00:00 PM,039XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,True,2122,2,4.0,36.0,08B,1183292.0,1879180.0,2006,02/28/2018 03:56:25 PM,41.823665846,-87.603072021,"(41.823665846, -87.603072021)"
5073854,HM677423,10/23/2006 02:03:00 PM,058XX N LINCOLN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2011,20,40.0,2.0,08B,1155809.0,1938617.0,2006,02/28/2018 03:56:25 PM,41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
4980524,HM590964,09/08/2006 07:30:00 PM,071XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,732,7,6.0,68.0,05,1172577.0,1857629.0,2006,02/28/2018 03:56:25 PM,41.76477078,-87.643016122,"(41.76477078, -87.643016122)"
5077519,HM508672,07/30/2006 01:00:00 PM,044XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,914,9,12.0,61.0,18,1164428.0,1875337.0,2006,02/10/2018 03:50:01 PM,41.813539355,-87.672385556,"(41.813539355, -87.672385556)"
5057138,HM662418,10/15/2006 11:14:21 PM,014XX W BIRCHWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,2422,24,49.0,1.0,26,1165301.0,1949922.0,2006,02/28/2018 03:56:25 PM,42.01818685,-87.667057934,"(42.01818685, -87.667057934)"
5106835,HM707198,11/06/2006 10:30:00 AM,030XX W EASTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1713,17,33.0,14.0,05,1155300.0,1930689.0,2006,02/28/2018 03:56:25 PM,41.965618329,-87.704379627,"(41.965618329, -87.704379627)"
5193259,HM784000,12/19/2006 09:05:00 PM,010XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1322,12,1.0,24.0,05,1164857.0,1907482.0,2006,02/28/2018 03:56:25 PM,41.901739144,-87.66990088,"(41.901739144, -87.66990088)"
5138786,HM736250,11/22/2006 05:30:00 PM,003XX N CLARK ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,1831,18,42.0,8.0,05,1175479.0,1902565.0,2006,02/28/2018 03:56:25 PM,41.8880146,-87.631033159,"(41.8880146, -87.631033159)"
5185878,HM777199,12/16/2006 03:50:00 AM,009XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,2324,19,46.0,6.0,06,1169184.0,1926745.0,2006,02/28/2018 03:56:25 PM,41.954504843,-87.653446326,"(41.954504843, -87.653446326)"
